frozen,metric,mean_cl,mean_st,mean_fo,mean_ni,gap_cl_minus_st,lo_cs,hi_cs,gap_cl_minus_ni,lo_cn,hi_cn,sig_cs,sig_cn
False,trace_sigma,1.2153615951894718,1.3916448751598787,1.213759313009362,8.534053130645471,-0.17655409086759702,-0.2212533954126703,-0.12907054698892434,-7.322414885316139,-7.828087476267215,-6.866989800742704,True,True
False,kl_from_initial,16.404889228344835,15.615831274126213,16.11329876850054,7.581512243833863,0.7898634883345762,0.669974257395459,0.9131936637787815,8.825935296226195,8.468350019083195,9.180795135851339,True,True
True,trace_sigma,0.5162197836374456,0.5118930936752722,0.5055358481604055,17.232070448797177,0.004339539521875,0.002509171409013242,0.006096560827733493,-16.717027924094996,-16.867220469049617,-16.55815572735927,True,True
True,kl_from_initial,9.622559316531374,9.627306102432659,9.684200011696735,1.9759285834646065,-0.0046286133619416765,-0.01649508524791079,0.010974000859604378,7.647017369677027,7.623443544889227,7.670079495229242,False,True
